date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product cost,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,Marketplace Withheld Tax,selling fees,fba fees,other tran fees,other,total
"Jul 17, 2018 11:23:11 AM PDT",10823131461,Order,113-9453796-2163460,4C-CW53-D7PB,"Glencoe Math Accelerated, Student Edition (MERRILL PRE-ALGEBRA)",1,amazon.com,0,Amazon,Miami,FL,33143,0,65,-2.5,0,0,0,0,0,0,0,0,-11.55,-5.47,-0.99,0,44.49
"Jul 29, 2018 2:15:46 AM PDT",10596618901,Order,112-9804139-6799453,XT-LJBH-Q4HR,"Geometry: Seeing, Doing, Understanding, 3rd Edition",1,amazon.com,0,Amazon,Fort Worth,TX,76108,0,80,0,0,0,0,0,0,0,0,0,-13.8,-5.47,-0.99,0,59.74
"Aug 5, 2018 2:51:31 AM PDT",10614912101,Order,112-2665095-3592222,SF-VHRA-PZVV,Invitation to Psychology (6th Edition),1,amazon.com,0,Amazon,ARCADIA,CA,91007-6644,0,45,-0.99,0,0,0,0,0,0,0,0,-8.55,-4.71,-0.99,0,29.76
"Aug 12, 2018 8:44:31 AM PDT",10629865801,Order,111-1948697-4133033,ZR-8W84-SSCT,Successful Coaching-4th Edition,1,amazon.com,0,Amazon,Varna,Varna,9000,0,25,-1.99,0,7.98,0,0,0,0,0,0,-5.55,-13.45,-0.99,0,11
"Aug 13, 2018 12:27:56 PM PDT",10629865801,Order,112-3484780-6513016,EA-DBSL-1EJ6,English Fundamentals (16th Edition) (Mywritinglab),1,amazon.com,0,Amazon,COLUMBUS,OH,43201-3363,0,70,-2.09,0,0,0,0,0,0,0,0,-12.3,-4.71,-0.99,0,49.91
"Aug 15, 2018 2:06:44 AM PDT",10629865801,Order,113-0017127-1489005,1F-XSEX-5I29,Human Anatomy (6th Edition),1,amazon.com,0,Amazon,GARDEN GROVE,CA,92843-2254,0,37,0,0,0,0,0,0,0,0,0,-7.35,-8.13,-0.99,0,20.53
"Aug 15, 2018 11:12:51 PM PDT",10629865801,Order,114-6306692-8775402,TN-BWRB-B56V,Governing California in the Twenty-First Century (Fifth Edition),1,amazon.com,0,Amazon,SAN YSIDRO,CA,92173-1502,0,13,0,0,0,0,0,0,0,0,0,-3.75,-4.71,-0.99,0,3.55
"Aug 17, 2018 5:21:20 PM PDT",10653273381,Order,114-4721005-1538607,1V-9VED-SLPL,"MCAT QBook: Over 2,000 Questions Covering Every MCAT Science Topic (More MCAT Practice)",1,amazon.com,0,Amazon,fair lawn,NJ,7410,0,25,-0.99,0,0,0,0,0,0,0,0,-5.55,-5.47,-0.99,0,12
"Aug 17, 2018 6:37:25 PM PDT",10653273381,Order,111-6714353-3299417,G0-RWB5-P3CQ,"Dancing: The Pleasure, Power, and Art of Movement",1,amazon.com,0,Amazon,WASHINGTON,DC,20052-0010,0,20,0,0,0,0,0,0,0,0,0,-4.8,-5.09,-0.99,0,9.12
"Aug 18, 2018 1:24:54 PM PDT",10653273381,Order,112-9655144-4448218,0R-89YG-2CT6,Manual of Structural Kinesiology,1,amazon.com,0,Amazon,TEMPE,AZ,85281-8841,0,105,-1.99,0,0,0,0,0,0,0,0,-17.55,-5.09,-0.99,0,79.38
"Aug 18, 2018 1:38:32 PM PDT",10653273381,Order,111-5401981-5262614,47-825D-B9QB,Prentice Hall: Biology,1,amazon.com,0,Amazon,ORO VALLEY,AZ,85755-1907,0,32.8,-7.97,0,0,0,0,0,0,0,0,-6.72,-6.23,-0.99,0,10.89
"Aug 18, 2018 5:13:09 PM PDT",10653273381,Order,112-9300613-9869031,H0-AU7P-LDIP,Creating Career Success: A Flexible Plan for the World of Work (New 1st Editions in College Success),1,amazon.com,0,Amazon,salinas,ca,93905,0,48,0,0,0,0,0,0,0,0,0,-9,-4.71,-0.99,0,33.3
"Aug 19, 2018 3:50:21 AM PDT",10653273381,Order,111-3890819-9193843,MQ-QLYC-PSAB,"Organizational Behavior : Managing People and Organizations,11th Ed",1,amazon.com,0,Amazon,SAINT CLOUD,MN,56303-4777,0,25,-2.09,0,0,0,0,0,0,0,0,-5.55,-5.09,-0.99,0,11.28
"Aug 19, 2018 3:55:35 AM PDT",10653273381,Order,113-0631603-7293846,IM-QES9-D9QF,Hemodynamic Monitoring: Invasive and Noninvasive Clinical Application,1,amazon.com,0,Amazon,DULUTH,GA,30097-2280,0,57.5,-2.5,0,0,0,0,0,0,0,0,-10.43,-5.47,-0.99,0,38.11
"Aug 20, 2018 3:39:07 AM PDT",10653273381,Order,112-6267362-4239408,D9-92H9-ON05,Human Development: A Life-Span View (MindTap Course List),1,amazon.com,0,Amazon,FORT WORTH,TEXAS,76112-5026,0,69,-10,0,0,0,0,0,0,0,0,-12.15,-5.47,-0.99,0,40.39
"Aug 20, 2018 5:38:14 PM PDT",10653273381,Order,112-4937752-6666647,1G-2DB3-F5RV,"World History Medieval and Early Modern Times, Teacher's Edition",1,amazon.com,0,Amazon,SANTA CLARITA,CA,91390-1247,0,39.3,-0.99,0,0,0,0,0,0,0,0,-7.7,-5.85,-0.99,0,23.77
"Aug 21, 2018 11:09:03 PM PDT",10653273381,Order,113-6333038-9981031,WL-S3II-ANVO,California Real Estate Principles,1,amazon.com,0,Amazon,carlsbad,CA,92009,0,14.95,-4.99,0,0,0,0,0,0,0,0,-4.04,-5.09,-0.99,0,-0.16
"Aug 21, 2018 11:29:42 PM PDT",10653273381,Order,113-9747795-9005001,XE-C6EU-UV65,Economics (Asia Higher Education Business & Economics Economics),1,amazon.com,0,Amazon,WALNUT RIDGE,AR,72476-8155,0,25,-1.99,0,0,0,0,0,0,0,0,-5.55,-5.85,-0.99,0,10.62
"Aug 22, 2018 2:22:12 PM PDT",10653273381,Order,112-7587328-0655439,9D-2HNA-E74F,Elementary Algebra: Concepts & Applications (9th Edition),1,amazon.com,0,Amazon,Little Rock,Arkansas,72223,0,22.5,0,0,7.99,0,0,0,0,0,0,-5.18,-13.46,-0.99,0,10.86
"Aug 22, 2018 2:53:11 PM PDT",10653273381,Order,114-6466213-1885056,L2-9IT4-9VLS,"Worldwide Differential Calculus [Paperback] [Jan 01, 2009] David B. Mossey",1,amazon.com,0,Amazon,LONDON,UK,WC1B 4JP,0,35,-2.44,0,13.98,0,0,0,0,0,0,-7.05,-19.45,-0.99,0,19.05
"Aug 22, 2018 8:19:52 PM PDT",10653273381,Order,111-3320008-3477868,K1-L5TD-CIJW,"Worlds Together, Worlds Apart: A History of the World: From the Beginnings of Humankind to the Present (Concise Edition)  (Vol. 2)",1,amazon.com,0,Amazon,MILTON,DE,19968-1113,0,32,-6.99,0,0,0,0,0,0,0,0,-6.6,-5.09,-0.99,0,12.33
"Aug 23, 2018 1:16:24 PM PDT",10653273381,Order,111-1554501-7379420,VI-0WRE-RU05,"Start Where You Are, But Don't Stay There: Understanding Diversity, Opportunity Gaps, and Teaching in Today's Classrooms",1,amazon.com,0,Amazon,Lititz,PA,17543,0,24.2,-6.97,0,0,0,0,0,0,1.45,-1.45,-5.43,-2.41,-0.99,0,8.4
"Aug 23, 2018 3:03:22 PM PDT",10653273381,Order,114-1355908-5673811,N5-HI7M-ZSTX,The Hollywood Standard: The Complete and Authoritative Guide to Script Format and Style (Hollywood Standard: The Complete & Authoritative Guide to),1,amazon.com,0,Amazon,Trumbull,CT,6611,0,17,-3.76,0,0,0,0,0,0,0,0,-4.35,-4.71,-0.99,0,3.19
"Aug 23, 2018 8:32:30 PM PDT",10671151931,Order,114-5599186-1233038,E9-6A5Y-ZUWW,Looking At Philosophy: The Unbearable Heaviness of Philosophy Made Lighter,1,amazon.com,0,Amazon,MILPITAS,CA,95035-2426,0,55,-1.74,0,5.99,0,0,0,0,0,0,-10.05,-10.7,-0.99,0,37.51
"Aug 23, 2018 9:25:30 PM PDT",10671151931,Order,112-9381912-7841861,QW-JF3I-JKZI,The Olmecs: America's First Civilization (Ancient Peoples and Places),1,amazon.com,0,Amazon,TAMPA,FL,33606-2045,0,35,-1.99,0,0,0,0,0,0,0,0,-7.05,-4.71,-0.99,0,20.26
"Aug 25, 2018 6:30:42 AM PDT",10704281311,Order,111-2847278-5676247,N4-0QGZ-GMHI,"United States History: Early Years: Grade 5, History-Social Science California",1,amazon.com,0,Amazon,Northridge,CA,91326-1607,0,21.5,-3.23,0,0,0,0,0,0,0,0,-5.03,-5.47,-0.99,0,6.78
"Aug 25, 2018 12:50:31 PM PDT",10704281311,Order,114-3650960-9300253,PE-MGSP-U6FY,Fundamentals of Heat and Mass Transfer,1,amazon.com,0,Amazon,WEST LAFAYETTE,IN,47906-2635,0,45,-1.99,0,0,0,0,0,0,0,0,-8.55,-5.85,-0.99,0,27.62
"Aug 25, 2018 11:44:58 PM PDT",10704281311,Order,111-2658512-9133004,PN-0L45-EPJ4,Everyone's An Author,1,amazon.com,0,Amazon,HEDGESVILLE,WV,25427-6002,0,14.9,0,0,0,0,0,0,0,0,0,-4.04,-5.09,-0.99,0,4.78
"Aug 26, 2018 1:22:20 PM PDT",10695548421,Order,112-8459377-1010654,6Y-SJ70-J0J2,Language Development: An Introduction (8th Edition) (Allyn & Bacon Communication Sciences and Disorders),1,amazon.com,0,Amazon,CHARLOTTESVILLE,VA,22903-3496,0,24.5,0,0,0,0,0,0,0,0,0,-5.48,-5.09,-0.99,0,12.94
"Aug 26, 2018 3:57:47 PM PDT",10695548421,Order,113-1282141-5433800,KT-6APH-XHOM,"Glencoe Math 2016, Course 3 Teacher Edition, Volume 1 ISBN-10: 0076683699 ISBN-13: 9780076683697",1,amazon.com,0,Amazon,brookline station,missouri,65619,0,39,0,0,0,0,0,0,0,0,0,-7.65,-5.09,-0.99,0,25.27
"Aug 26, 2018 10:37:29 PM PDT",10695548421,Order,111-3856175-6173804,4X-DAXR-DKF3,MCAT Verbal Practice: 108 Passages for the new CARS Section,1,amazon.com,0,Amazon,HIGHLAND HEIGHTS,OH,44143-3660,0,21.5,-0.99,0,0,0,0,0,0,0,0,-5.03,-5.85,-0.99,0,8.64
"Aug 28, 2018 3:36:56 PM PDT",10709502461,Order,113-8343483-3802664,SO-8Z6O-J8D8,"Trail Guide to the Body: How to Locate Muscles, Bones and More",1,amazon.com,0,Amazon,DUNBAR,WV,25064-1849,0,53.5,-10,0,0,0,0,0,0,0,0,-9.83,-5.47,-0.99,0,27.21
"Aug 28, 2018 3:39:38 PM PDT",10709502461,Order,113-2526282-7831403,E5-7BEJ-TJY5,Exercise Physiology: Theory and Application to Fitness and Performance,1,amazon.com,0,Amazon,PHARR,TX,78577-6131,0,125,-2.99,0,0,0,0,0,0,0,0,-20.55,-5.47,-0.99,0,95
"Aug 28, 2018 3:41:16 PM PDT",10709502461,Order,114-4038270-7577020,Z4-ZVWY-3BCP,"New Worlds for All: Indians, Europeans, and the Remaking of Early America (The American Moment)",1,amazon.com,0,Amazon,La Habra,CA,90631,0,25,-3,0,3.99,0,0,0,0,0,0,-5.55,-8.7,-0.99,0,10.75
"Aug 28, 2018 9:18:29 PM PDT",10698397451,Order,111-7890619-6570664,R1-JZZ8-0FG6,Pierson and Fairchild's Principles & Techniques of Patient Care,1,amazon.com,0,Amazon,PLEASANTON,CA,94588-4842,0,56.83,-10,0,0,0,0,0,0,0,0,-10.32,-5.09,-0.99,0,30.43
"Aug 29, 2018 12:50:21 AM PDT",10698397451,Order,114-8640396-9285849,XZ-PF1V-XR9T,Social Psychology: Sociological Perspectives (2nd Edition),1,amazon.com,0,Amazon,DENTON,TX,76210-6840,0,16.5,-0.99,0,0,0,0,0,0,0,0,-4.28,-4.71,-0.99,0,5.53
"Aug 29, 2018 2:53:59 AM PDT",10698397451,Order,111-5739867-5395418,GD-YQHS-LY8G,California Geology (2nd Edition),1,amazon.com,0,Amazon,INDIO,CA,92201-6819,0,74,-1,0,0,0,0,0,0,0,0,-12.9,-5.09,-0.99,0,54.02
"Aug 29, 2018 3:46:56 AM PDT",10698397451,Order,112-9262670-3003401,UZ-I6AB-Y9Z0,The Good Life (Hackett Publishing Co.),1,amazon.com,0,Amazon,KATY,TX,77494-6456,0,15.8,-1,0,0,0,0,0,0,0,0,-4.17,-2.41,-0.99,0,7.23
"Aug 29, 2018 4:27:09 AM PDT",10698397451,Order,112-7094267-4913039,8X-MKBH-XDS8,Rockin in Time (7th Edition),1,amazon.com,0,Amazon,OAKLAND,CA,94606-2120,0,60,-6.97,0,0,0,0,0,0,0,0,-10.8,-4.71,-0.99,0,36.53
"Aug 29, 2018 12:59:29 PM PDT",10698397451,Order,111-2000303-6042646,HL-6BNR-R9O0,Anti Bias Education for Young Children and Ourselves 2012,1,amazon.com,0,Amazon,APPLE VALLEY,CA,92308-7001,0,30,-1,0,0,0,0,0,0,0,0,-6.3,-4.71,-0.99,0,17
"Aug 29, 2018 3:32:43 PM PDT",10698397451,Order,112-6830905-2673865,EO-JJH9-ODO3,Lifespan Development (7th Edition),1,amazon.com,0,Amazon,SITKA,AK,99835-9609,0,80,-1.5,0,12.99,0,0,0,0,0,0,-13.8,-18.08,-0.99,0,58.62
"Aug 29, 2018 4:38:55 PM PDT",10698397451,Order,113-3302579-5009066,PB-238K-W72K,Lehninger Principles of Biochemistry,1,amazon.com,0,Amazon,PITTSBURGH,PA,15213-4026,0,21.5,-4,0,0,0,0,0,0,1.29,-1.29,-5.03,-6.61,-0.99,0,4.87
"Aug 30, 2018 10:07:45 AM PDT",10717152241,Order,112-3515305-5051440,ZG-T1V3-P2TK,"BMW 3-Series / M3/ Z3, 1989-1998: Covers all U.S. and Canadian models of BMW 318i, 318iC, 318iS, 318i, 323i, 323iC, 323iS, 325i, 325iC, 325iS, 325iX,",1,amazon.com,0,Amazon,Santa Monica,CA,90403,0,22.5,-1.99,0,0,0,0,0,0,0,0,-5.18,-4.71,-0.99,0,9.63
"Aug 30, 2018 4:52:00 PM PDT",10717152241,Order,114-3879607-3141054,1H-4KFQ-PEYJ,Tinkering toward Utopia: A Century of Public School Reform,1,amazon.com,0,Amazon,EVANSTON,IL,60202-4103,0,23,-1.99,0,0,0,0,0,0,0,0,-5.25,-2.41,-0.99,0,12.36
"Aug 30, 2018 9:28:59 PM PDT",10717152241,Order,114-6168132-1575417,02-BIF5-GEKN,The Deep Things of God: How the Trinity Changes Everything,1,amazon.com,0,Amazon,CIRCLEVILLE,OH,43113-1953,0,30,-3,0,1.74,0,0,0,-1.74,0,0,-6.3,-2.41,-0.99,0,17.3
"Aug 31, 2018 6:49:02 AM PDT",10717152241,Order,112-9087510-4174668,6H-IFE8-MZRF,"Effective School Interventions, Second Edition: Evidence-Based Strategies for Improving Student Outcomes",1,amazon.com,0,Amazon,NAPERVILLE,IL,60565-2458,0,24,-8,0,0,0,0,0,0,0,0,-5.4,-5.09,-0.99,0,4.52
"Aug 31, 2018 7:44:36 AM PDT",10717152241,Order,112-9120277-2445069,GC-U0KB-QMFH,A Contemporary Introduction to Free Will,1,amazon.com,0,Amazon,WILLIAMSBURG,VA,23186-0003,0,19,-3,0,0,0,0,0,0,0,0,-4.65,-2.41,-0.99,0,7.95
"Aug 31, 2018 8:40:32 AM PDT",10717152241,Order,112-6676416-5873048,CY-QB61-WH4U,Painless Grammar (Painless Series),1,amazon.com,0,Amazon,HACIENDA HEIGHTS,CA,91745-3070,0,9,0,0,0,0,0,0,0,0,0,-3.15,-4.71,-0.99,0,0.15
"Aug 31, 2018 8:13:18 PM PDT",10705512321,Order,111-9281402-9285031,BA-OV30-BQK8,"Transformers Animated: The Allspark Almanac, Vol. 2",1,amazon.com,0,Seller,CARSON CITY,NV,89701-7504,0,29.91,0,0,3.99,0,0,0,0,0,0,-6.89,0,-0.99,0,26.02
"Aug 31, 2018 8:31:49 PM PDT",10705512321,Order,111-3180924-6561039,3C-9969-FH0C,The Promise of Mediation: The Transformative Approach to Conflict,1,amazon.com,0,Amazon,SEATTLE,WA,98105-4897,0,27,-2.99,0,0,0,0,0,0,2.73,-2.73,-5.85,-4.71,-0.99,0,12.46
"Sep 1, 2018 3:33:12 AM PDT",10705512321,Order,114-8409547-5121821,JA-ET93-U79B,"Functional Behavioral Assessment and Function-Based Intervention: An Effective, Practical Approach",1,amazon.com,0,Amazon,GREENSBORO,NC,27407,0,65,-7,0,0,0,0,0,0,0,0,-11.55,-4.71,-0.99,0,40.75
"Sep 1, 2018 10:34:26 AM PDT",10705512321,Order,112-3692300-0746659,CV-4DGK-1ZH9,"Prentice Hall Literature: World Masterpieces, Grade 12, Penguin Edition, Student Edition",1,amazon.com,0,Amazon,foxboro,MA,2035,0,28,-1.5,0,0,0,0,0,0,0,0,-6,-6.61,-0.99,0,12.9
"Sep 1, 2018 11:44:07 PM PDT",10845307271,Order,113-0307476-3469038,I4-NM20-MLPR,Down and Out in the Great Depression: Letters from the Forgotten Man,1,amazon.com,0,Amazon,BROWN CITY,MI,48416-9733,0,16,0,0,0,0,0,0,0,0,0,-4.2,-4.71,-0.99,0,6.1
"Sep 2, 2018 1:34:15 PM PDT",10845307271,Order,114-5530441-3566636,EW-IKLH-NR8V,"Drugs, Society, and Human Behavior",1,amazon.com,0,Amazon,FREDONIA,NY,14063-1314,0,18.8,-3.5,0,0,0,0,0,0,0,0,-4.62,-4.71,-0.99,0,4.98
"Sep 2, 2018 6:25:26 PM PDT",10845307271,Order,111-3361227-3713817,EE-NAVK-OREZ,Introductory Chemistry (5th Edition) (Standalone Book),1,amazon.com,0,Amazon,Falls Church,VA,22042,0,38,-6.99,0,0,0,0,0,0,0,0,-7.5,-5.85,-0.99,0,16.67
"Sep 3, 2018 10:06:01 AM PDT",10845307271,Order,111-2604035-4699426,2Y-W092-L5ZA,Essentials of Statistics for the Behavioral Sciences,1,amazon.com,0,Amazon,TALLAHASSEE,FL,32304-2194,0,24.79,-2.5,0,0,0,0,0,0,0,0,-5.52,-5.09,-0.99,0,10.69
"Sep 3, 2018 6:32:18 PM PDT",10711464051,Order,112-7594200-5713054,G0-YON5-252V,"Grammar for Writing,  Common Core Enriched Edition, Grade 9",1,amazon.com,0,Amazon,SEVERN,MD,21144-1543,0,46,-4.99,0,0,0,0,0,0,0,0,-8.7,-4.71,-0.99,0,26.61
"Sep 3, 2018 7:36:39 PM PDT",10711464051,Order,111-6259605-0322623,CJ-SD6N-9BOE,MCAT Verbal Practice: 108 Passages for the New CARS Section (More MCAT Practice),1,amazon.com,0,Amazon,STAR,NC,27356-7786,0,21,-0.99,0,0,0,0,0,0,0,0,-4.95,-5.47,-0.99,0,8.6
"Sep 3, 2018 10:46:30 PM PDT",10711464051,Order,114-3882075-9169800,RK-WJPD-GHMB,Backwards & Forwards: A Technical Manual for Reading Plays,1,amazon.com,0,Amazon,CHICAGO,IL,60657-4423,0,14.5,-0.65,0,0,0,0,0,0,0,0,-3.98,-2.41,-0.99,0,6.47
"Sep 4, 2018 3:32:55 PM PDT",10711464051,Order,111-3286955-4580232,2A-JBHL-BSUK,A Survey of Metaphysics,1,amazon.com,0,Amazon,Rochester,NY,14617,0,48,-3,0,6.99,0,0,0,0,0,0,-9,-11.7,-0.99,0,30.3
"Sep 4, 2018 9:26:14 PM PDT",10728592071,Order,111-7589051-0145837,J4-XR6U-ZSJG,"Heritage of Western Civilization, Volume I: Ancient Civilizations and the Emergence of the West (9th Edition)",1,amazon.com,0,Amazon,COVINGTON,KY,41011-2325,0,95,-3,0,0,0,0,0,0,0,0,-16.05,-4.71,-0.99,0,70.25
"Sep 5, 2018 12:03:56 AM PDT",10728592071,Order,111-1364148-7677839,LJ-1OGC-36AX,Counterinsurgency Warfare: Theory and Practice (PSI Classics of the Counterinsurgency Era),1,amazon.com,0,Amazon,SPRING LAKE,NC,28390-5060,0,15,-1,0,0,0,0,0,0,0,0,-4.05,-2.41,-0.99,0,6.55
"Sep 5, 2018 7:34:49 PM PDT",10728592071,Order,114-9287103-9021842,HT-ILYD-BI08,Awesome Primary Action Units,1,amazon.com,0,Amazon,ROCHESTER,NY,14612-3338,0,42,-0.99,0,0,0,0,0,0,0,0,-8.1,-4.71,-0.99,0,27.21
"Sep 5, 2018 9:25:24 PM PDT",10728592071,Order,113-1944382-0112246,5E-805O-XGLQ,Christian Morality (student book): Our Response to God's Love,1,amazon.com,0,Amazon,ROSEVILLE,MI,48066-4715,0,20,-1.99,0,0,0,0,0,0,0,0,-4.8,-4.71,-0.99,0,7.51
"Sep 5, 2018 9:36:20 PM PDT",10728592071,Order,114-2234206-5023444,SG-RLC8-M8GU,Introductory Chemistry Teacher's Edition,1,amazon.com,0,Amazon,Falls Church,VA,22046,0,49.99,-1,0,0,0,0,0,0,0,0,-9.3,-5.85,-0.99,0,32.85
"Sep 5, 2018 11:33:07 PM PDT",10728592071,Order,111-8061543-1288239,UP-8QV9-TVUX,Rethinking Early Childhood Education,1,amazon.com,0,Amazon,South El Monte,CA,91733,0,15,-1.99,0,0,0,0,0,0,0,0,-4.05,-4.71,-0.99,0,3.26
"Sep 6, 2018 2:39:33 AM PDT",10728592071,Order,112-4859733-2259415,GI-M540-RI6W,The Sacred Blacksmith Vol. 3,1,amazon.com,0,Amazon,FORT BENNING,GA,31905-7304,0,18,-1.99,0,5.99,0,0,0,0,0,0,-4.5,-8.4,-0.99,0,8.11
"Sep 6, 2018 3:20:19 PM PDT",10728592071,Order,113-7971239-1193801,RK-WJPD-GHMB,Backwards & Forwards: A Technical Manual for Reading Plays,1,amazon.com,0,Amazon,LOS ANGELES,CA,90041-3314,0,14.5,-0.65,0,0,0,0,0,0,0,0,-3.98,-2.41,-0.99,0,6.47
"Sep 6, 2018 3:23:56 PM PDT",10728592071,Order,112-3581153-0808252,P7-JUYH-Z5KR,"Fundamentals of Physics, Volume 1 (Chapters 1 - 20)",1,amazon.com,0,Amazon,Broomfield,CO,80023-3970,0,15,-2.99,0,0,0,0,0,0,0,0,-4.05,-5.47,-0.99,0,1.5
"Sep 6, 2018 5:16:32 PM PDT",10728592071,Order,113-3334607-8150653,OJ-P8F8-7FAM,"Insurgent Cuba: Race, Nation, and Revolution, 1868-1898",1,amazon.com,0,Amazon,NORTH ANDOVER,MA,01845-5806,0,23.4,-1.99,0,0,0,0,0,0,0,0,-5.31,-4.71,-0.99,0,10.4
"Sep 7, 2018 8:34:39 AM PDT",10717635911,Order,114-6736951-8833838,EO-AHBL-B7YD,Vold's Theoretical Criminology,1,amazon.com,0,Amazon,PHILADELPHIA,PA,19121-3488,0,28,-1,0,0,0,0,0,0,1.68,-1.68,-6,-4.71,-0.99,0,15.3
"Sep 7, 2018 1:22:04 PM PDT",10717635911,Order,111-8151417-0881064,MN-RHAT-SWW9,Style: Lessons in Clarity and Grace (10th Edition),1,amazon.com,0,Amazon,SUNDERLAND,MA,01375-9521,0,39,-0.79,0,3.99,0,0,0,-3.99,0,0,-7.65,-2.41,-0.99,0,27.16
"Sep 7, 2018 3:31:08 PM PDT",10717635911,Order,112-3419013-7665852,U9-FB06-EMW3,AP Spanish Language and Culture Exam Preparation Student Edition,1,amazon.com,0,Amazon,CHICAGO,IL,60619,0,34.5,-1.99,0,0,0,0,0,0,0,0,-6.98,-5.85,-0.99,0,18.69
"Sep 7, 2018 9:21:51 PM PDT",10717635911,Order,114-5347765-9553804,5F-U6VK-VR1T,Psychology in Everyday Life,1,amazon.com,0,Amazon,SOUTH LYON,MI,48178-1914,0,27.5,-2.5,0,0,0,0,0,0,0,0,-5.93,-5.09,-0.99,0,12.99
"Sep 8, 2018 3:43:31 PM PDT",10717635911,Order,111-4716485-1875442,UR-PG9G-MROG,"Repase y Escriba: Curso Avanzado de Gramática y Composicion, 6th Edition",1,amazon.com,0,Amazon,PROVO,UT,84604-2641,0,26.35,-7,0,0,0,0,0,0,0,0,-5.75,-4.71,-0.99,0,7.9
"Sep 8, 2018 8:32:48 PM PDT",10717635911,Order,112-7125266-3085866,CT-1JMD-4XND,Temas AP Spanish Language,1,amazon.com,0,Amazon,Havertown,PA,19083,0,42,-5,0,3.99,0,0,0,-3.99,2.52,-2.52,-8.1,-4.71,-0.99,0,23.2
"Sep 9, 2018 3:26:41 AM PDT",10717635911,Order,114-1729653-4056248,3E-EM2A-G6CD,Prayer: Experiencing Awe and Intimacy with God,1,amazon.com,0,Amazon,LEBANON,OR,97355-9476,0,10,-0.25,0,0,0,0,0,0,0,0,-3.3,-3.19,-0.99,0,2.27
"Sep 9, 2018 11:52:57 AM PDT",10717635911,Order,114-9082384-7603408,AT-O70J-J265,"Focus on Grammar, Level 5, 4th Edition",1,amazon.com,0,Amazon,ALHAMBRA,CA,91801-6852,0,19.25,-1.5,0,0,0,0,0,0,0,0,-4.69,-5.09,-0.99,0,6.98
"Sep 9, 2018 8:01:52 PM PDT",10717635911,Order,114-4545518-7984204,OU-TXCL-CGTI,"Grammar for Writing Â©2014 Common Core Enriched Edition Student Edition Level Gold, Grade 12",1,amazon.com,0,Amazon,Springs,PA,15562-0111,0,40,-4.99,0,0,0,0,0,0,2.4,-2.4,-7.8,-4.71,-0.99,0,21.51
"Sep 10, 2018 2:29:22 AM PDT",10737039501,Order,111-8780327-9259436,FI-D1KE-M720,"A Guided Tour of Five Works by Plato: Euthyphro, Apology, Crito, Phaedo (Death Scene), Allegory of the Cave",1,amazon.com,0,Amazon,JAMAICA,NY,11439-9000,0,33,-7,0,0,0,0,0,0,0,0,-6.75,-2.41,-0.99,0,15.85
"Sep 10, 2018 2:29:41 AM PDT",10737039501,Order,111-8092141-0654662,XZ-6X5Z-N8AG,"Discovering Geometry: An Investigative Approach, Teacher's Edition",1,amazon.com,0,Amazon,PALMYRA,NY,14522-9305,0,33.46,-1.99,0,0,0,0,0,0,0,0,-6.82,-6.23,-0.99,0,17.43
"Sep 10, 2018 12:24:07 PM PDT",10737039501,Order,111-8109078-4722655,Y7-KIKH-YG7G,Principles of Accounting (Financial Accounting),1,amazon.com,0,Amazon,Dublin,NH,3444,0,23.5,-7.97,0,0,0,0,0,0,0,0,-5.33,-6.61,-0.99,0,2.6
"Sep 10, 2018 9:26:04 PM PDT",10737039501,Order,111-3506426-5069009,LN-PWIR-6RNO,How to Study as a Mathematics Major,1,amazon.com,0,Amazon,BLACKSBURG,VA,24061-9506,0,19.8,-6.97,0,5.99,0,0,0,0,0,0,-4.77,-8.4,-0.99,0,4.66
"Sep 10, 2018 10:53:33 PM PDT",10737039501,Order,111-5340179-5978618,AG-FZHH-4LUA,"California Studies: History-Social Science, Grade 4",1,amazon.com,0,Amazon,SAN DIEGO,CA,92101-4401,0,32,-2.99,0,0,0,0,0,0,0,0,-6.6,-5.47,-0.99,0,15.95
"Sep 11, 2018 9:27:41 AM PDT",10737039501,Order,113-3888640-6167444,43-L90W-ATBO,The Diamond Sutra and the Sutra of Hui-neng (Shambhala Classics),1,amazon.com,0,Amazon,WAVERLY TOWNSHIP,PA,18414-8088,0,17.45,-1,0,0,0,0,0,0,1.05,-1.05,-4.42,-2.41,-0.99,0,8.63
"Sep 11, 2018 2:50:40 PM PDT",10737039501,Order,113-8163586-3881850,TL-D0ZW-BWR2,Descubre: Level 3,1,amazon.com,0,Amazon,KENT,CT,06757-1421,0,47,-4.99,0,0,0,0,0,0,0,0,-8.85,-5.47,-0.99,0,26.7
"Sep 11, 2018 9:34:16 PM PDT",10737039501,Order,112-3947254-6167410,JM-PL0I-5UK8,"Saints, Scholars, and Schizophrenics: Mental Illness in Rural Ireland, Twentieth Anniversary Edition, Updated and Expanded",1,amazon.com,0,Amazon,CHICAGO,IL,60637-2640,0,19,-1,0,0,0,0,0,0,0,0,-4.65,-4.71,-0.99,0,7.65
